,Heuristica,Configuração,Média,Desvio Padrão,Tempo médio,K,Base
11,Simulated Annealing,"{'t': 100, 'alfa': 0.7, 'iter_max': 500, 'max_time': 1}",263.40416745034645,4.956338363507619,1.0171875,13,Iris
12,Simulated Annealing,"{'t': 50, 'alfa': 0.95, 'iter_max': 350, 'max_time': 1}",261.58523899657473,6.521282266783095,1.015625,13,Iris
13,Simulated Annealing,"{'t': 50, 'alfa': 0.95, 'iter_max': 500, 'max_time': 1}",261.49488442617155,5.42435170921431,1.015625,13,Iris
14,Simulated Annealing,"{'t': 50, 'alfa': 0.85, 'iter_max': 350, 'max_time': 1}",261.78033653809086,4.773206279836811,1.015625,13,Iris
15,Simulated Annealing,"{'t': 50, 'alfa': 0.85, 'iter_max': 500, 'max_time': 1}",260.9927083266648,5.387931139442221,1.015625,13,Iris
16,Simulated Annealing,"{'t': 50, 'alfa': 0.7, 'iter_max': 350, 'max_time': 1}",261.2729060609119,6.631268458032036,1.015625,13,Iris
17,Simulated Annealing,"{'t': 50, 'alfa': 0.7, 'iter_max': 500, 'max_time': 1}",260.46732183410575,4.4677256949951065,1.015625,13,Iris
0,Genético,"{'pop_size': 10, 'cross_ratio': 0.75, 'mut_ratio': 0.1, 'max_time': 1}",273.5909570322277,4.69769926771866,0.853125,13,Iris
1,Genético,"{'pop_size': 10, 'cross_ratio': 0.75, 'mut_ratio': 0.2, 'max_time': 1}",269.2579757392067,5.469577800307915,0.9234375,13,Iris
2,Genético,"{'pop_size': 10, 'cross_ratio': 0.85, 'mut_ratio': 0.1, 'max_time': 1}",277.19799391578584,4.436773390523645,0.640625,13,Iris
3,Genético,"{'pop_size': 10, 'cross_ratio': 0.85, 'mut_ratio': 0.2, 'max_time': 1}",269.37885609527996,5.6087800802006695,0.925,13,Iris
